index,name,num_incoming,num_outgoing,sum_incoming,sum_outgoing,balance,mean_donation,mean_spend,num_unique_donors,mean_donation_per_unique_donor,label,timestamp,url,typ_volieb,samosprava,stranicky_ucet,strana,label_right,vysledok
377,Daniela Zemanová,7.0,2.0,740.0,-603.0,137.0,105.71428571428571,-301.5,7.0,105.71428571428571,ZA,1667399667.1206028,https://ib.fio.sk/ib/transparent?a=2102337009,miestne,Žilina,,Hnutie ONÁS,ZA,nezvolený
378,Daniela Zemanová,7.0,2.0,740.0,-603.0,137.0,105.71428571428571,-301.5,7.0,105.71428571428571,ZA,1667399667.1206028,https://ib.fio.sk/ib/transparent?a=2102337009,župné,Žilinský samosprávny kraj,,Hnutie ONÁS,ZA,nezvolený
379,Katarína Boková,13.0,1.0,400.0,-396.0,4.0,30.76923076923077,-396.0,13.0,30.76923076923077,ZA,1667399667.129638,https://ib.fio.sk/ib/transparent?a=2602324271,župné,Žilinský samosprávny kraj,,Slovenské Hnutie Obrody,ZA,nezvolený
380,Andrea Starinská,6.0,6.0,1890.0,-1788.44,101.55999999999995,315.0,-298.0733333333333,5.0,378.0,ZA,1667399667.134845,https://www.transparentneucty.sk/#/ucet/SK8509000000005195414600,župné,Žilinský samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK5509000000005190807640,NK/NEKA,ZA,nezvolený
381,Elena Pätoprstá,14.0,60.0,13030.0,-8587.8,4442.200000000001,930.7142857142857,-143.13,10.0,1303.0,BA,1667399667.140557,https://www.transparentneucty.sk/#/ucet/SK9009000000005149622265,miestne,Bratislava - Petržalka,,"Zmena zdola, DÚ",BA,nezvolený
382,Jana Jányová,9.0,13.0,7797.0,-7706.4,90.60000000000036,866.3333333333334,-592.8,9.0,866.3333333333334,BA,1667399667.1473112,https://www.transparentneucty.sk/#/ucet/SK3309000000005193902918,miestne,Bratislava - Ružinov,,"SMER - SD, REPUBLIKA, DOMOV-NS",BA,nezvolený
383,Peter Strapák,2.0,8.0,5000.0,-4678.52,321.47999999999956,2500.0,-584.815,1.0,5000.0,BA,1667399667.1571379,https://ib.fio.sk/ib/transparent?a=2102267469,miestne,Bratislava - Ružinov,,nezávislý kandidát,BA,nezvolený
384,Martin Kalnický,8.0,112.0,28400.0,-27752.789999999994,647.2100000000064,3550.0,-247.7927678571428,5.0,5680.0,ZA,1667399667.163349,https://www.transparentneucty.sk/#/ucet/SK8909000000005185698232,miestne,Martin,,nezávislý kandidát,ZA,nezvolený
385,Michal Uherčík,9.0,25.0,5260.0,-4974.42,285.5799999999999,584.4444444444445,-198.9768,3.0,1753.3333333333333,ZA,1667399667.168363,https://www.transparentneucty.sk/#/ucet/SK4709000000005190305130,miestne,Martin,,"Skúsme to inak, SaS, OKS",ZA,nezvolený
386,Peter Dujava,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,PO,1667399667.1734688,https://ib.fio.sk/ib/transparent?a=2401385529,miestne,Poprad,,nezávislý kandidát,PO,nezvolený
387,František Majerský,28.0,43.0,44800.0,-44628.85,171.15000000000146,1600.0,-1037.8802325581396,23.0,1947.8260869565217,PO,1667399667.180773,https://www.transparentneucty.sk/#/ucet/SK6509000000005194404996,miestne,Poprad,,"KDH, Progresívne Slovensko, SaS, STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI",PO,nezvolený
388,Jana Michaličková,1.0,7.0,2000.0,-1742.8,257.20000000000005,2000.0,-248.97142857142856,1.0,2000.0,TN,1667399667.189657,https://www.transparentneucty.sk/#/ucet/SK5709000000005194804586,miestne,Prievidza,,nezávislý kandidát,TN,nezvolený
389,Dominika Vážna,12.0,15.0,3120.0,-3058.92,61.07999999999993,260.0,-203.928,7.0,445.7142857142857,TN,1667399667.195078,https://www.transparentneucty.sk/#/ucet/SK5509000000005194661159,miestne,Prievidza,,Hlas - sociálna demokracia,TN,nezvolený
390,Matej Snopko,7.0,29.0,10612.0,-8419.0,2193.0,1516.0,-290.3103448275862,5.0,2122.4,BB,1667399667.20001,https://www.transparentneucty.sk/#/ucet/SK4109000000005189449989,miestne,Zvolen,,nezávislý kandidát,BB,nezvolený
391,Michal Čambal,1.0,5.0,100.0,-71.6,28.400000000000006,100.0,-14.319999999999999,1.0,100.0,BA,1667399667.204691,https://www.transparentneucty.sk/#/ucet/SK5809000000005194486020,miestne,Bratislava - Staré Mesto,,ŽIVOT,BA,nezvolený
392,Martin Gajdoš,38.0,29.0,15226.0,-14649.42,576.5799999999999,400.6842105263158,-505.15241379310345,30.0,507.53333333333336,BA,1667399667.2102861,https://ib.vub.sk/pch/transparentne-ucty?iban=SK6202000000004617265955,miestne,Bratislava - Staré Mesto,,"SPOLU, DS, ODS - Občianski demokrati Slovenska, ŠANCA",BA,nezvolený
393,Radoslav Števčík,4.0,7.0,17000.0,-11112.400000000001,5887.5999999999985,4250.0,-1587.4857142857145,1.0,17000.0,BA,1667399667.2219388,https://ib.fio.sk/ib/transparent?a=2901464231,miestne,Bratislava - Staré Mesto,,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI,BA,nezvolený
394,Andrej Árva,0.0,2.0,0.0,-10.61,-10.61,-1.0,-5.305,0.0,-1.0,BA,1667399667.227964,https://www.transparentneucty.sk/#/ucet/SK4309000000005195406141,miestne,Bratislava - Nové Mesto,https://www.transparentneucty.sk/#/ucet/SK2109000000005189770449,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI,BA,nezvolený
395,Zuzana Rattajová,9.0,25.0,18600.0,-18272.749999999996,327.25000000000364,2066.6666666666665,-730.9099999999999,4.0,4650.0,BA,1667399667.2331278,https://www.transparentneucty.sk/#/ucet/SK6309000000005194391064,miestne,Bratislava - Nové Mesto,,nezávislý kandidát,BA,nezvolený
396,Rastislav Blaško,2.0,1.0,503.0,-359.0,144.0,251.5,-359.0,1.0,503.0,BA,1667399667.23811,https://ib.fio.sk/ib/transparent?a=4112017091,mieste,Pezinok,,NK/NEKA,BA,nezvolený
397,Ján Rigler,4.0,6.0,1770.0,-2183.5,-413.5,442.5,-363.9166666666667,3.0,590.0,BA,1667399667.2437172,https://www.transparentneucty.sk/#/ucet/SK8409000000005195230609,miestne,Stupava,,Hlas - sociálna demokracia,BA,nezvolený
398,Tomáš Hudcovič,4.0,14.0,1211.0,-1049.58,161.42000000000007,302.75,-74.97,2.0,605.5,TT,1667399667.2525508,https://ib.vub.sk/pch/transparentne-ucty?iban=SK2602000000004658884453,miestne,Piešťany,,nezávislý kandidát,TT,nezvolený
399,Marián Chovanec,4.0,8.0,1336.22,-1318.58,17.6400000000001,334.055,-164.8225,1.0,1336.22,TN,1667399667.258914,https://ib.vub.sk/pch/transparentne-ucty?iban=SK6002000000004659258358,miestne,Bánovce nad Bebravou,,nezávislý kandidát,TN,nezvolený
400,Peter Bodoki,7.0,8.0,2800.0,-2472.32,327.67999999999984,400.0,-309.04,6.0,466.6666666666667,NR,1667399667.264144,https://www.transparentneucty.sk/#/ucet/SK8509000000005194733175,miestne,Komárno,,Hlas - sociálna demokracia,NR,nezvolený
401,Mário Jamrich,3.0,8.0,2011.22,-2003.22,8.0,670.4066666666666,-250.4025,1.0,2011.22,NR,1667399667.268994,https://ib.vub.sk/pch/transparentne-ucty?iban=SK8602000000004659569551,miestne,Vráble,,STRANA MODERNÉHO SLOVENSKA (SMS),NR,nezvolený
402,Oľga Juhász,1.0,4.0,100.0,-289.0,-189.0,100.0,-72.25,1.0,100.0,NR,1667399667.273786,https://www.transparentneucty.sk/#/ucet/SK3509000000005194984820,miestne,Štúrovo,,nezávislý kandidát,NR,nezvolený
403,Branislav Šušolík,3.0,14.0,1300.0,-1094.5,205.5,433.3333333333333,-78.17857142857143,3.0,433.3333333333333,ZA,1667399667.281088,https://www.transparentneucty.sk/#/ucet/SK1709000000005195221921,miestne,Bytča,,nezávislý kandidát,ZA,nezvolený
404,Vladislav Lalka,2.0,11.0,1250.0,-1155.4,94.59999999999991,625.0,-105.03636363636365,1.0,1250.0,BB,1667399667.290109,https://www.transparentneucty.sk/#/ucet/SK0309000000005193890654,miestne,Nová Baňa,,nezávislý kandidát,BB,nezvolený
405,Štefan Kostilník,9.0,16.0,4526.389999999999,-4467.389999999999,59.0,502.93222222222215,-279.21187499999996,1.0,4526.389999999999,PO,1667399667.296136,https://www.transparentneucty.sk/#/ucet/SK9309000000005194394695,miestne,Medzilaborce,,nezávislý kandidát,PO,nezvolený
406,Ľubomír Murín,2.0,39.0,5400.0,-4040.4100000000008,1359.5899999999992,2700.0,-103.60025641025643,1.0,5400.0,PO,1667399667.3018508,https://www.transparentneucty.sk/#/ucet/SK1309000000005194175169,miestne,Levoča,,nezávislý kandidát,PO,nezvolený
407,Pavol Džurina,5.0,17.0,9750.0,-9258.5,491.5,1950.0,-544.6176470588235,3.0,3250.0,KE,1667399667.307714,https://www.transparentneucty.sk/#/ucet/SK8209000000005195175355,miestne,Sobrance,,nezávislý kandidát,KE,nezvolený
408,Róbert Filko,3.0,3.0,511.0,-393.0,118.0,170.33333333333334,-131.0,1.0,511.0,KE,1667399667.3147361,https://ib.vub.sk/pch/transparentne-ucty?iban=SK6402000000004659990151,miestne,Sečovce,,OĽANO-NOVA-KÚ-ZMENA ZDOLA,KE,nezvolený
409,Alena Hiráková,1.0,3.0,1000.0,-947.4000000000001,52.59999999999991,1000.0,-315.8,1.0,1000.0,KE,1667399667.3238552,https://ib.fio.sk/ib/transparent?a=2502325605,miestne,Sobrance,,nezávislý kandidát,KE,nezvolený
410,Jaroslav Ševčík,10.0,12.0,2850.0,-2786.96,63.039999999999964,285.0,-232.24666666666667,7.0,407.14285714285717,TN,1667399667.3295171,https://www.transparentneucty.sk/#/ucet/SK8109000000005194412953,miestne,Považská Bystrica,,NK/NEKA,TN,nezvolený
411,Dušan Drotár,6.0,11.0,1050.0,-946.24,103.75999999999999,175.0,-86.02181818181818,6.0,175.0,KE,1667399667.334582,https://www.transparentneucty.sk/#/ucet/SK5509000000005194159863,miestne,Košice - Západ,,"SPOLU, DS, ŠANCA, ODS - Občianski demokrati Slovenska",KE,nezvolený
412,Matúš Lukáč,4.0,5.0,870.0,-663.76,206.24,217.5,-132.752,1.0,870.0,KE,1667399667.339488,https://www.transparentneucty.sk/#/ucet/SK6209000000005194892184,miestne,Košice - Západ,,Hlas - sociálna demokracia,KE,nezvolený
413,Ladislav Rovinský,10.0,9.0,7100.0,-6362.48,737.5200000000004,710.0,-706.9422222222222,8.0,887.5,KE,1667399667.3457139,https://ib.fio.sk/ib/transparent?a=2402313076,miestne,Košice - Západ,,"Demokrati Slovenska, SRK, SME RODINA, NOVA",KE,nezvolený
414,Beáta Zemková,0.0,6.0,0.0,-578.4,-578.4,-1.0,-96.39999999999999,0.0,-1.0,KE,1667399667.354353,https://www.transparentneucty.sk/#/ucet/SK8409000000005195238272,miestne,Košice - Západ,,nezávislý kandidát,KE,nezvolený
415,Dušan Goda,1.0,6.0,2500.0,-2303.0,197.0,2500.0,-383.8333333333333,1.0,2500.0,KE,1667399667.360683,https://www.transparentneucty.sk/#/ucet/SK7409000000005195228461,miestne,Michalovce,,nezávislý kandidát,KE,nezvolený
416,Erik Sibal,4.0,8.0,2200.0,-2065.0,135.0,550.0,-258.125,4.0,550.0,KE,1667399667.365798,https://www.transparentneucty.sk/#/ucet/SK0509000000005194574565,miestne,Michalovce,,nezávislý kandidát,KE,nezvolený
417,Ildikó Bauer,37.0,83.0,43500.0,-43075.899999999994,424.1000000000058,1175.6756756756756,-518.9867469879517,20.0,2175.0,NR,1667399667.371628,https://www.transparentneucty.sk/#/ucet/SK6109000000005191915854,miestne,Komárno,,SZÖVETSÉG - ALIANCIA,NR,nezvolený
418,Stanislav Onderišin,14.0,23.0,6205.0,-5455.6900000000005,749.3099999999995,443.2142857142857,-237.20391304347828,13.0,477.3076923076923,PO,1667399667.377867,https://ib.fio.sk/ib/transparent?a=2002260470,miestne,Humenné,,"SMER - SD, ŽIVOT, SNS",PO,nezvolený
419,Mária Ferková,3.0,30.0,1800.0,-1210.68,589.3199999999999,600.0,-40.356,1.0,1800.0,PO,1667399667.3871622,https://www.transparentneucty.sk/#/ucet/SK3909000000005178771198,miestne,Bardejov,,nezávislý kandidát,PO,nezvolený
420,Igor Kúdela,7.0,6.0,2972.0,-2715.0,257.0,424.57142857142856,-452.5,6.0,495.3333333333333,NR,1667399667.3931992,https://ib.fio.sk/ib/transparent?a=2302325045,miestne,Levice,,"Zmena zdola, DÚ",NR,nezvolený
421,Ervín Szalma,19.0,7.0,9740.0,-5067.6,4672.4,512.6315789473684,-723.9428571428572,16.0,608.75,NR,1667399667.398271,https://ib.fio.sk/ib/transparent?a=2802283427,miestne,Levice,,nezávislý kandidát,NR,nezvolený
422,Miroslav Holzmann,2.0,7.0,1100.0,-966.6,133.39999999999998,550.0,-138.0857142857143,2.0,550.0,BA,1667399667.403252,https://ib.fio.sk/ib/transparent?a=2502324469,miestne,Pezinok,,nezávislý kandidát,BA,nezvolený
423,Božena Mizerová,2.0,4.0,305.44,-305.44,0.0,152.72,-76.36,1.0,305.44,BA,1667399667.4078872,https://ib.vub.sk/pch/transparentne-ucty?iban=SK5002000000004663082957,miestne,Pezinok,,nezávislý kandidát,BA,nezvolený
424,Peter Baláž,2.0,23.0,2000.0,-2755.31,-755.31,1000.0,-119.79608695652173,2.0,1000.0,NR,1667399667.414849,https://www.transparentneucty.sk/#/ucet/SK7209000000005192861309,miestne,Topoľčany,,KDH,NR,nezvolený
425,Igor Hupka,3.0,10.0,60.0,-53.2,6.799999999999997,20.0,-5.32,1.0,60.0,NR,1667399667.424026,https://www.transparentneucty.sk/#/ucet/SK3809000000005191778140,miestne,Topoľčany,,nezávislý kandidát,NR,nezvolený
426,Andrej Bojczún,2.0,6.0,2000.0,-2427.16,-427.15999999999985,1000.0,-404.52666666666664,1.0,2000.0,BA,1667399667.4294121,https://www.transparentneucty.sk/#/ucet/SK9609000000005194873821,miestne,Bratislava - Podunajské Biskupice,,nezávislý kandidát,BA,nezvolený
427,Pavol Kubiš,12.0,17.0,1465.0,-1360.0600000000002,104.93999999999983,122.08333333333333,-80.00352941176472,7.0,209.28571428571428,BA,1667399667.434402,https://www.transparentneucty.sk/#/ucet/SK9309000000005192093661,miestne,Bratislava - Podunajské Biskupice,,DS,BA,nezvolený
428,Zoran Kupkovič,8.0,10.0,3510.0,-3133.46,376.53999999999996,438.75,-313.346,4.0,877.5,BA,1667399667.452728,https://ib.fio.sk/ib/transparent?a=2702306353,miestne,Bratislava - Podunajské Biskupice,,Hlas - sociálna demokracia,BA,nezvolený
429,Zoltán Pék,22.0,27.0,45555.22,-45439.22,116.0,2070.6918181818182,-1682.934074074074,17.0,2679.718823529412,BA,1667399667.4590662,https://ib.vub.sk/pch/transparentne-ucty?iban=SK3102000000004642226456,miestne,Bratislava - Podunajské Biskupice,,"SOM Slovensko, SZÖVETSÉG - ALIANCIA",BA,nezvolený
430,Martin Cifra,7.0,10.0,1561.22,-1353.71,207.51,223.03142857142856,-135.371,2.0,780.61,TT,1667399667.464399,https://ib.vub.sk/pch/transparentne-ucty?iban=SK6502000000004660911051,miestne,Piešťany,,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI,TT,nezvolený
431,Martin Madlo,5.0,11.0,1200.0,-1153.52,46.48000000000002,240.0,-104.86545454545454,1.0,1200.0,TT,1667399667.469555,https://www.transparentneucty.sk/#/ucet/SK6309000000005192497818,miestne,Piešťany,,Hlas - sociálna demokracia,TT,nezvolený
432,Zuzana Svrčeková,5.0,15.0,8730.0,-7738.050000000001,991.9499999999989,1746.0,-515.8700000000001,1.0,8730.0,TT,1667399667.474408,https://www.transparentneucty.sk/#/ucet/SK4509000000005194651348,miestne,Piešťany,,nezávislý kandidát,TT,nezvolený
433,Ján Bednárik,15.0,52.0,35100.0,-35013.15,86.84999999999854,2340.0,-673.3298076923077,2.0,17550.0,ZA,1667399667.482259,https://www.transparentneucty.sk/#/ucet/SK2009000000005190414353,miestne,Ružomberok,,KDH,ZA,nezvolený
434,Strana obcí a miest - SOM SLOVENSKO,2.0,5.0,15500.0,-15010.55,489.4500000000007,7750.0,-3002.1099999999997,1.0,15500.0,PS,1667399667.490929,https://www.transparentneucty.sk/#/ucet/SK1609000000005195176737,,,https://www.transparentneucty.sk/#/ucet/SK1609000000005195176737,,PS,
435,František Zajíček,3.0,12.0,2100.0,-1702.0,398.0,700.0,-141.83333333333334,1.0,2100.0,BA,1667399667.4964101,https://www.transparentneucty.sk/#/ucet/SK3709000000005195037649,miestne,Rovinka,,nezávislý kandidát,BA,nezvolený
436,Ctibor Melich,3.0,6.0,540.0,-467.4,72.60000000000002,180.0,-77.89999999999999,2.0,270.0,NR,1667399667.5015948,https://www.transparentneucty.sk/#/ucet/SK6409000000005194581263,miestne,Hurbanovo,,SaS,NR,nezvolený
437,Miloš Hucík,1.0,1.0,100.0,-5.0,95.0,100.0,-5.0,1.0,100.0,ZA,1667399667.506339,https://www.transparentneucty.sk/#/ucet/SK2509000000005195433043,miestne,Trstená,,nezávislý kandidát,ZA,nezvolený
438,Miroslav Mazúr,1.0,5.0,1000.0,-1417.6599999999999,-417.65999999999985,1000.0,-283.532,1.0,1000.0,ZA,1667399667.513104,https://www.transparentneucty.sk/#/ucet/SK3309000000005195377803,miestne,Vrútky,,nezávislý kandidát,ZA,nezvolený
439,Ľubomíra Benešová,16.0,47.0,10115.880000000001,-8078.619999999999,2037.260000000002,632.2425000000001,-171.8855319148936,11.0,919.6254545454547,BB,1667399667.522846,https://www.transparentneucty.sk/#/ucet/SK4709000000005191064543,miestne,Revúca,,nezávislý kandidát,BB,nezvolený
440,Martin Buzáš,6.0,24.0,5550.0,-4605.37,944.6300000000001,925.0,-191.89041666666665,5.0,1110.0,PO,1667399667.531596,https://www.transparentneucty.sk/#/ucet/SK2509000000005194185914,miestne,Vranov nad Topľou,,nezávislý kandidát,PO,nezvolený
441,Lukáš Chovaňák,2.0,3.0,250.0,-135.1,114.9,125.0,-45.03333333333333,1.0,250.0,PO,1667399667.5367491,https://www.transparentneucty.sk/#/ucet/SK3909000000005195400102,miestne,Spišská Belá,,nezávislý kandidát,PO,nezvolený
442,Michal Djordjevič,29.0,136.0,16487.0,-16221.85,265.14999999999964,568.5172413793103,-119.27830882352941,7.0,2355.285714285714,KE,1667399667.542562,https://www.transparentneucty.sk/#/ucet/SK7009000000005182906235,miestne,Košice - Staré Mesto,,nezávislý kandidát,KE,nezvolený
443,Tomáš Stredl,15.0,2.0,1045.0,-870.0,175.0,69.66666666666667,-435.0,11.0,95.0,TT,1667399667.5511591,https://ib.fio.sk/ib/transparent?a=2302084106,miestne,Dunajská Streda,,nezávislý kandidát,TT,nezvolený
444,Milan Gura,13.0,101.0,13200.0,-12868.91,331.09000000000015,1015.3846153846154,-127.41495049504951,6.0,2200.0,ZA,1667399667.5596569,https://www.transparentneucty.sk/#/ucet/SK5409000000005149572376,miestne,Čadca,,nezávislý kandidát,ZA,nezvolený
445,Jozef Vražel,5.0,22.0,10500.0,-9036.730000000001,1463.2699999999986,2100.0,-410.7604545454546,1.0,10500.0,ZA,1667399667.56495,https://www.transparentneucty.sk/#/ucet/SK8209000000005193566707,miestne,Čadca,,"SMER - SD, REPUBLIKA",ZA,nezvolený
446,Martina Edery Lysina,0.0,2.0,0.0,-8.870000000000001,-8.870000000000001,-1.0,-4.4350000000000005,0.0,-1.0,KE,1667399667.5696561,https://www.transparentneucty.sk/#/ucet/SK1909000000005195695051,miestne,Košice - Nad Jazerom,,Slovenský PATRIOT,KE,nezvolený
447,Odrej Štefik,4.0,8.0,670.0,-603.3800000000001,66.61999999999989,167.5,-75.42250000000001,4.0,167.5,KE,1667399667.574514,https://www.transparentneucty.sk/#/ucet/SK2009000000005194120723,miestne,Košice - Sídlisko KVP,,"SMER - SD, SNS, ŽIVOT, STRANA MODERNÉHO SLOVENSKA (SMS), NK/NEKA",KE,nezvolený
448,Jaroslav Bagačka,19.0,38.0,9300.0,-9291.35,8.649999999999636,489.4736842105263,-244.5092105263158,6.0,1550.0,BB,1667399667.582371,https://www.transparentneucty.sk/#/ucet/SK3009000000005193158594,miestne,Rimavská Sobota,,"KDH, OĽANO-NOVA-KÚ-ZMENA ZDOLA, SaS, ZA ĽUDÍ, SPOLU, Progresívne Slovensko",BB,nezvolený
449,Ivan Hazucha,3.0,6.0,500.0,-177.4,322.6,166.66666666666666,-29.566666666666666,3.0,166.66666666666666,BB,1667399667.590847,https://www.transparentneucty.sk/#/ucet/SK6009000000005194733140,miestne,Rimavská Sobota,,"SMER - SD, REPUBLIKA, Hlas - sociálna demokracia",BB,nezvolený
450,Vladimír Kozák,2.0,5.0,730.0,-1255.8,-525.8,365.0,-251.16,2.0,365.0,KE,1667399667.5963898,https://www.transparentneucty.sk/#/ucet/SK4509000000005194216303,miestne,Košice - Juh,,"SMER - SD, SNS, ŽIVOT, STRANA MODERNÉHO SLOVENSKA (SMS), NK/NEKA",KE,nezvolený
451,Peter Múdry,1.0,1.0,500.0,-500.0,0.0,500.0,-500.0,1.0,500.0,KE,1667399667.604654,https://ib.fio.sk/ib/transparent?a=2202297278,miestne,Košice - Juh,,"KDH, SaS, SME RODINA, SZÖVETSÉG - ALIANCIA, NOVA, DOBRÁ VOĽBA a Umiernení, ZA ĽUDÍ",KE,nezvolený
452,Tibor Pápeš,1.0,3.0,5.0,-15.0,-10.0,5.0,-5.0,1.0,5.0,NR,1667399667.610655,https://www.transparentneucty.sk/#/ucet/SK6209000000005194137912,miestne,Šaľa,,nezávislý kandidát,NR,nezvolený
453,Ján Pavúk,2.0,2.0,900.0,-338.0,562.0,450.0,-169.0,1.0,900.0,KE,1667399667.6203132,https://www.transparentneucty.sk/#/ucet/SK8509000000005195481336,miestne,Košice - Sídlisko Ťahanovce,,"KDH, OĽANO-NOVA-KÚ-ZMENA ZDOLA, SaS, SZÖVETSÉG - ALIANCIA, NOVA, DOBRÁ VOĽBA a Umiernení",KE,nezvolený
454,Zuzana Slivenská,9.0,27.0,8628.0,-8474.11,153.88999999999942,958.6666666666666,-313.85592592592593,3.0,2876.0,KE,1667399667.6265159,https://www.transparentneucty.sk/#/ucet/SK6509000000005192216967,miestne,Košice - Sídlisko Ťahanovce,,nezávislý kandidát,KE,nezvolený
455,Dušan Badinský,8.0,13.0,4723.0,-4568.62,154.3800000000001,590.375,-351.4323076923077,1.0,4723.0,BA,1667399667.6315541,https://ib.vub.sk/pch/transparentne-ucty?iban=SK5202000000004628769753,miestne,Senec,,nezávislý kandidát,BA,nezvolený
456,Andrea Palcová,9.0,19.0,2900.0,-2564.8,335.1999999999998,322.22222222222223,-134.98947368421054,4.0,725.0,BA,1667399667.636523,https://www.transparentneucty.sk/#/ucet/SK6109000000005192263405,miestne,Senec,,nezávislý kandidát,BA,nezvolený
457,Michal Dolňan,4.0,8.0,2000.0,-1983.51,16.49000000000001,500.0,-247.93875,1.0,2000.0,BB,1667399667.645965,https://ib.fio.sk/ib/transparent?a=2802103641,miestne,Brezno,,nezávislý kandidát,BB,nezvolený
458,Juraj Moravčík,2.0,12.0,243.0,-197.89000000000001,45.109999999999985,121.5,-16.490833333333335,1.0,243.0,TT,1667399667.656262,https://www.transparentneucty.sk/#/ucet/SK0809000000005194104643,miestne,Senica,,"ŽIVOT, Hlas - sociálna demokracia",TT,nezvolený
459,Otto Múčka,4.0,6.0,352.0,-301.8,50.19999999999999,88.0,-50.300000000000004,1.0,352.0,BA,1667399667.6620128,https://www.transparentneucty.sk/#/ucet/SK0409000000005194745109,miestne,Malacky,,nezávislý kandidát,BA,nezvolený
460,Jaroslav Sedlák,0.0,4.0,0.0,-20.4,-20.4,-1.0,-5.1,0.0,-1.0,BA,1667399667.667161,https://www.transparentneucty.sk/#/ucet/SK7009000000005194671074,miestne,Malacky,,NK/NEKA,BA,nezvolený
461,Roland Varga,0.0,4.0,0.0,-511.0,-511.0,-1.0,-127.75,0.0,-1.0,PO,1667399667.671871,https://www.transparentneucty.sk/#/ucet/SK4009000000005195247697,miestne,Snina,,NK/NEKA,PO,nezvolený
462,Pavol Burdiga,5.0,14.0,1235.0,-976.3100000000001,258.68999999999994,247.0,-69.73642857142858,1.0,1235.0,KE,1667399667.6779158,https://www.transparentneucty.sk/#/ucet/SK3309000000005193776333,miestne,Rožňava,,nezávislý kandidát,KE,nezvolený
463,Igor Senčák,5.0,27.0,10285.0,-9344.099999999999,940.9000000000015,2057.0,-346.0777777777777,3.0,3428.3333333333335,BA,1667399667.6874611,https://ib.vub.sk/pch/transparentne-ucty?iban=SK3402000000004644213253,miestne,Rovinka,,nezávislý kandidát,BA,nezvolený
464,Tibor Szalay,1.0,7.0,500.0,-635.2,-135.20000000000005,500.0,-90.74285714285715,1.0,500.0,TT,1667399667.693341,https://www.transparentneucty.sk/#/ucet/SK4009000000005194685388,miestne,Galanta,,nezávislý kandidát,TT,nezvolený
465,Martin Mikuš,7.0,24.0,1570.0,-1582.1499999999999,-12.149999999999864,224.28571428571428,-65.92291666666667,6.0,261.6666666666667,TN,1667399667.698424,https://www.transparentneucty.sk/#/ucet/SK5409000000005194974390,miestne,Bánovce nad Bebravou,,SNS,TN,nezvolený
466,Árpád Horváth,5.0,22.0,3050.0,-3056.12,-6.119999999999891,610.0,-138.91454545454545,1.0,3050.0,NR,1667399667.703223,https://www.transparentneucty.sk/#/ucet/SK2509000000005195306458,miestne,Kolárovo,,SZÖVETSÉG - ALIANCIA,NR,nezvolený
467,Miroslav Mariak,3.0,6.0,450.0,-351.26,98.74000000000001,150.0,-58.54333333333333,1.0,450.0,ZA,1667399667.70788,https://www.transparentneucty.sk/#/ucet/SK6809000000005195213534,miestne,Raková,,nezávislý kandidát,ZA,nezvolený
468,Pavol Balážik,1.0,3.0,1500.0,-903.94,596.06,1500.0,-301.31333333333333,1.0,1500.0,BB,1667399667.719417,https://ib.fio.sk/ib/transparent?a=2202335094,miestne,Revúca,,nezávislý kandidát,BB,nezvolený
469,Viktória Valachovičová,7.0,7.0,1850.0,-1850.0,0.0,264.2857142857143,-264.2857142857143,7.0,264.2857142857143,BB,1667399667.727185,https://ib.fio.sk/ib/transparent?a=2902327132,miestne,Nová Baňa,,"OĽANO-NOVA-KÚ-ZMENA ZDOLA, SaS, KDH, OKS, ZA ĽUDÍ",BB,nezvolený
470,Marta Britaňáková,2.0,2.0,320.0,-246.2,73.80000000000001,160.0,-123.1,2.0,160.0,PO,1667399667.732343,https://www.transparentneucty.sk/#/ucet/SK4609000000005195302588,miestne,Spišská Belá,,nezávislý kandidát,PO,nezvolený
471,Róbert Šándor,1.0,4.0,1500.0,-940.4000000000001,559.5999999999999,1500.0,-235.10000000000002,1.0,1500.0,KE,1667399667.740128,https://ib.fio.sk/ib/transparent?a=2402335072,miestne,Čaňa,,nezávislý kandidát,KE,nezvolený
472,Cyril Crkoň,3.0,35.0,1400.0,-1252.27,147.73000000000002,466.6666666666667,-35.77914285714286,1.0,1400.0,TN,1667399667.747394,https://www.transparentneucty.sk/#/ucet/SK2009000000005191890984,miestne,Púchov,,nezávislý kandidát,TN,nezvolený
473,Roman Hvizdák,24.0,66.0,9722.220000000001,-9590.259999999998,131.96000000000276,405.09250000000003,-145.30696969696967,19.0,511.6957894736843,TN,1667399667.757503,https://www.transparentneucty.sk/#/ucet/SK5609000000005191939709,miestne,Púchov,,nezávislý kandidát,TN,nezvolený
474,Marián Michalec,5.0,52.0,6500.0,-5062.0,1438.0,1300.0,-97.34615384615384,1.0,6500.0,TN,1667399667.763398,https://www.transparentneucty.sk/#/ucet/SK0309000000005188093255,miestne,Púchov,,nezávislý kandidát,TN,nezvolený
